Hugo_Symbol	TARGET-20-PABLDZ-04	TARGET-20-PADYIR-04	TARGET-20-PAECCE-04	TARGET-20-PAEDKB-04	TARGET-20-PAEERJ-04	TARGET-20-PAEFGT-04	TARGET-20-PAEGNK-04	TARGET-20-PAEIKD-04	TARGET-20-PAKERZ-04	TARGET-20-PAKIWK-04	TARGET-20-PAKTCX-04	TARGET-20-PALGKX-04	TARGET-20-PAMYAS-04	TARGET-20-PANLIZ-04	TARGET-20-PAPXRJ-04	TARGET-20-PARBIU-04	TARGET-20-PARCVS-04	TARGET-20-PARDDY-04	TARGET-20-PARFAL-04	TARGET-20-PARGDB-04	TARGET-20-PARLVL-04	TARGET-20-PARUBT-40	TARGET-20-PARUNX-04	TARGET-20-PARYFN-04	TARGET-20-PARYVW-04	TARGET-20-PASBBE-04	TARGET-20-PASCGR-04	TARGET-20-PASCRZ-04	TARGET-20-PASGWH-04	TARGET-20-PASGZS-04	TARGET-20-PASHYZ-04	TARGET-20-PASINN-04	TARGET-20-PASJGZ-04	TARGET-20-PASMYS-04	TARGET-20-PASPLU-04	TARGET-20-PASTUH-04	TARGET-20-PASVVS-04	TARGET-20-PASVYA-04	TARGET-20-PASWAJ-04	TARGET-20-PASXNR-04	TARGET-20-PASYJI-04	TARGET-20-PATDNN-04	TARGET-20-PATIAK-04	TARGET-20-PATJHJ-40
hsa-mir-1911	0.000000	0.000000	0.000000	0.000000	0.134645	0.000000	0.000000	3.150324	0.391312	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.279413	0.000000	0.000000	0.060490	0.000000	1.039576	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.092853	0.000000	0.000000	0.810156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1912	0.145979	0.000000	0.000000	0.000000	0.538579	0.000000	0.000000	0.787581	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.151634	0.120979	0.000000	0.000000	0.000000	0.000000	0.000000	0.079817	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.102559	0.000000	0.000000	0.000000	0.000000	0.463059	0.000000	0.000000
hsa-mir-1913	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.461268	0.000000	0.000000	0.000000	0.000000	0.000000	0.151634	0.000000	0.000000	0.000000	0.382633	0.000000	0.000000	0.000000	0.000000	0.000000	0.338504	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.816790	0.393388
hsa-mir-1914	0.291958	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.112512	0.000000	0.000000	0.000000	1.730634	0.000000	0.129700	0.000000	0.838240	0.000000	0.000000	0.120979	0.282120	0.000000	0.765266	0.186687	0.259265	0.000000	0.334544	0.000000	0.000000	0.118582	0.000000	0.000000	0.225884	0.000000	0.000000	0.186160	1.620312	0.102559	1.082464	0.626596	0.000000	0.000000	3.241410	0.000000	0.393388
hsa-mir-1915	0.000000	0.000000	0.000000	0.000000	0.067322	0.000000	0.000000	2.250231	0.000000	0.000000	0.885799	0.000000	0.381462	0.000000	0.000000	9.919173	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.267683	0.000000	0.000000	0.092853	0.000000	0.000000	5.671093	0.974308	0.000000	0.000000	0.000000	0.000000	18.985402	0.000000	0.000000
hsa-mir-192	833.100741	146.656027	140.238732	1344.938260	206.410396	343.988043	594.558218	352.611213	973.583208	1134.358610	695.056712	518.324816	53.404641	373.407667	564.147889	171.699483	842.618245	1756.678829	1442.979621	793.462490	86.804563	1006.325309	661.992684	1072.319331	413.334786	29.439916	569.389824	973.199112	1098.184527	580.203225	161.936596	951.874327	1117.305882	44.587372	369.156122	40.507806	635.454071	106.081501	139.730877	792.841242	180.758281	180.592845	28.341921	36.585092
hsa-mir-193a	27.589984	116.462139	1625.790881	158.952201	28.948620	16.153861	71.022084	29.478027	65.088159	103.896798	121.944954	1827.549267	533.283489	26.977699	63.790900	409.619921	48.422273	822.613953	535.514508	26.237160	531.742921	448.828741	461.988502	376.971061	67.525582	372.013479	530.693428	433.115918	6.877735	73.211341	885.461000	88.320565	276.889067	298.178049	42.165336	298.947607	23.844911	607.262469	968.090606	366.114478	2405.806645	585.769099	419.678450	1501.955729
hsa-mir-193b	0.729894	17.253650	8.153415	4.357840	1.952349	6.045310	10.136422	1.350139	2.217432	10.936505	1.476331	0.000000	6.103388	1.686106	0.923168	0.838240	1.767236	3.335946	0.786365	9.874200	5.197878	2.678432	5.289470	5.444561	1.157353	4.014534	21.006615	2.031024	1.185816	2.676831	6.228331	4.291792	3.435579	11.843521	2.420086	2.430468	3.435718	19.484357	18.797876	1.423779	36.582033	4.630586	6.540443	7.867762
hsa-mir-194-1	248.893773	28.037182	26.090927	249.595266	51.568938	64.219030	117.340834	80.895808	113.741232	146.427651	126.373948	18.171655	16.402854	102.333675	124.166079	66.081249	138.021151	287.952792	382.536287	141.201058	25.989390	107.519928	121.471115	145.188304	107.913224	14.385413	95.082573	120.168934	149.531442	125.811080	30.103598	121.977251	200.192095	13.933554	61.432940	12.962498	81.123978	37.886250	35.715964	96.613543	24.746669	41.675272	12.717529	12.588419
hsa-mir-194-2	299.986336	42.055772	65.227317	319.320700	60.051557	81.661235	136.203977	90.909336	148.828837	202.325344	177.750272	39.804577	41.579328	116.860128	154.999886	89.132848	170.715022	400.768420	481.315818	189.161458	35.345571	167.210707	144.744781	207.930393	122.440004	23.418115	124.934078	204.794944	183.445790	141.738227	39.446094	183.643528	291.281356	29.957140	75.301892	35.646869	101.994686	69.277715	56.393628	136.275945	72.088124	58.345381	18.894614	20.456181
hsa-mir-195	0.000000	0.000000	1.630683	2.287866	0.201967	0.495517	1.275444	0.675069	6.130548	6.075836	2.362130	0.000000	0.000000	3.372212	1.569385	0.000000	2.827578	1.213071	0.423427	6.206640	0.000000	0.382633	2.613620	2.851913	0.758266	1.338178	0.000000	2.031024	0.355745	0.133842	2.076110	3.388257	1.578509	0.000000	2.420086	0.000000	0.307676	2.164929	0.000000	3.661145	0.000000	0.000000	0.726716	0.393388
hsa-mir-196a-1	0.145979	0.000000	6.522732	3.813110	0.605901	1.189241	0.402772	0.562558	19.696016	7.898587	3.543195	6.057218	0.000000	2.334609	30.279906	3.632373	1.237065	0.151634	0.907344	1.833780	0.000000	5.356865	81.520062	1.296324	2.793612	0.334544	1.105611	3.892796	0.711490	4.416772	3.114165	160.603381	8.635373	0.000000	4.188610	1.620312	2.666528	2.164929	2.506383	18.712518	1.075942	2.778351	0.000000	1.966940
hsa-mir-196a-2	0.145979	1.078353	0.000000	0.217892	0.067322	0.000000	0.000000	0.000000	1.434809	3.037918	0.885799	0.865317	0.000000	0.000000	2.215603	1.816187	0.000000	0.000000	0.120979	0.987420	0.519788	0.382633	15.121660	0.000000	0.438996	0.334544	1.105611	0.000000	0.000000	1.070733	1.038055	39.755549	1.299949	0.000000	0.465401	0.810156	0.051279	2.164929	2.506383	2.644160	0.000000	0.000000	0.000000	0.000000
hsa-mir-196b	22.480728	2095.240149	7095.101428	483.393363	1472.003688	4445.483049	259.922030	1264.517366	2571.830132	462.371132	1948.757136	320.167248	25.557935	15.434357	2881.668526	6347.152883	11.133588	229.877005	741.784074	45.703439	30.147693	2446.939298	597.772299	554.567468	75.068334	14.385413	3358.847157	59.238207	3127.827801	2672.414716	74.739967	300.199568	125.630754	25.080397	2768.112432	6655.432502	5484.944990	62.782929	5500.885067	185.294605	242.086983	7175.092635	15.624393	5149.450102
hsa-mir-197	815.729269	16797.506848	14702.237297	1143.061339	840.048572	687.678776	1148.033719	808.283011	1737.814720	1032.284563	1233.917586	18741.898471	7598.336064	792.859003	927.599082	9696.620007	940.346410	1936.061743	1802.711326	1884.702636	6361.163119	4096.471012	1175.009011	1456.549807	1308.008845	7382.058847	3236.124302	2792.827573	512.035502	1469.178962	5990.615982	1792.387942	1329.568930	9159.221504	1182.397936	6127.210714	2038.047659	7410.550563	7675.799301	1669.685416	10347.335644	20551.002661	6774.445906	7252.502833
hsa-mir-1972-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1972-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1973	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1976	47.297116	182.241681	693.040245	87.592577	46.452437	21.009929	49.943696	67.056887	45.783455	99.643713	101.571584	262.191017	78.199653	40.596249	34.526479	376.788856	20.323217	152.240444	93.214487	22.287480	202.717243	198.586629	63.660323	103.446667	27.616846	127.795997	257.607435	116.783893	27.748103	98.373557	64.359416	90.805287	117.459648	184.619586	48.960192	332.974164	85.995519	166.699501	216.175572	76.884040	389.491058	218.563648	113.367685	545.629281
hsa-mir-198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-199a-1	45.983307	168.223090	275.585415	173.333072	76.006959	85.526269	232.936323	97.435007	193.438357	438.675371	699.485705	281.227989	142.666684	232.034150	198.942677	49.595864	136.607362	153.756783	121.644604	118.913578	75.889019	385.694263	73.741430	286.746900	92.229091	67.243444	131.567746	361.183810	95.458217	187.512046	143.251604	262.702858	154.693892	315.594991	107.507645	96.408578	880.210549	53.040750	91.482996	159.259798	145.252190	84.276661	211.474336	61.761930
hsa-mir-199a-2	111.381788	375.266892	533.233318	337.732572	152.417853	186.215365	465.738390	203.758426	372.267748	845.148809	1393.066086	602.260554	271.600747	500.514133	395.577435	111.206500	290.887087	353.458641	255.568598	242.764257	152.817614	798.555483	134.228071	570.641888	168.335051	123.781463	246.551322	777.205273	194.948209	403.800030	307.264310	478.196002	313.566190	679.260741	190.907515	234.945274	1453.975526	100.669179	190.485142	322.180741	299.111917	164.385794	419.678450	158.535400
hsa-mir-199b	264.659478	579.075636	810.449416	806.091388	416.456200	556.168510	1208.180965	585.510132	895.842641	1844.016274	3294.580625	1014.151392	437.918058	1319.572632	994.990337	176.030389	582.657793	826.253167	601.448182	622.074592	247.418994	1970.178334	262.731069	1400.030075	408.944825	203.068509	396.914460	1898.838406	503.379043	997.253571	481.657566	1113.155359	739.670794	1088.907219	526.834001	361.329628	2061.636173	133.143108	280.088350	791.620860	476.642372	281.539614	693.286998	221.870883
hsa-mir-19a	296.044910	9.705178	1.630683	131.279919	192.811277	416.531762	192.592021	313.457192	531.270687	798.364871	284.046116	9.518486	2.670232	304.277314	354.865732	2.794133	200.404591	233.971121	168.766009	616.291132	6.757241	322.942419	417.432499	319.155004	317.873088	1.672722	9.950502	289.420953	392.268050	390.415873	7.266386	536.248138	215.327212	2.786711	362.640507	8.101561	307.060924	4.329857	3.759575	409.641421	4.303769	6.019761	4.360296	3.540493
hsa-mir-19b-1	38.392412	11.861885	8.153415	24.077064	52.713418	114.761785	37.659158	54.343081	70.044773	118.478805	32.184019	12.114436	7.247773	53.436596	62.498465	10.617706	27.568886	26.232666	17.965414	65.451839	1.559363	42.854918	101.184443	42.778697	64.851697	4.014534	13.267336	34.358160	77.552390	79.100370	15.570826	66.183953	33.334398	6.270099	59.292095	5.671093	43.997708	10.824643	3.132979	79.528200	1.075942	11.113406	15.987750	2.360329
hsa-mir-19b-2	947.548082	62.544482	42.397756	504.855723	1032.994493	1551.067954	709.818065	1348.450986	1866.686667	2707.392591	802.533620	100.376759	20.980395	1300.506662	1101.431593	23.610425	920.730088	519.346136	535.514508	2879.316683	29.108117	760.292163	1364.994315	1272.990309	1219.052271	17.396314	46.435675	1248.741400	1694.057246	1663.516928	42.560259	1862.186036	971.433071	57.824248	1342.588981	37.267181	891.184336	38.968715	27.570218	1978.848753	63.480587	66.217376	41.422808	28.717331
hsa-mir-200a	5.255235	0.000000	8.153415	10.349869	4.106665	3.072207	4.027717	11.701202	6.782734	3.645502	16.534909	3.461268	2.670232	1.167304	5.908274	10.897119	4.771538	7.278428	5.444065	5.219220	0.000000	2.678432	3.111453	9.333534	3.472060	4.683623	13.267336	12.524649	0.474327	12.982633	2.076110	13.101260	8.821080	1.393355	5.677893	4.050781	19.024650	1.082464	1.879788	10.169847	3.227826	6.482820	1.090074	3.147105
hsa-mir-200b	5.255235	5.391766	57.073903	9.696193	7.068849	4.261448	6.310091	14.739014	8.739292	3.645502	28.640825	27.690140	0.381462	2.723710	8.123877	34.088425	4.064643	6.823526	8.105608	3.244380	5.717666	4.591598	2.302475	13.222506	3.432151	7.025434	36.485173	20.648746	0.830071	13.250316	13.494716	8.583584	11.328124	4.180066	4.840171	2.430468	14.768461	2.164929	13.785109	17.695533	11.835364	18.522343	4.360296	4.720657
hsa-mir-200c	67.880120	174.693209	653.903855	262.559839	99.502467	59.957582	151.240789	302.543571	316.571067	91.137542	141.432525	329.685734	98.798586	154.862367	104.779554	1011.755617	216.839888	192.423430	191.752060	187.609798	89.923290	128.564754	133.170177	258.746299	108.950851	213.773933	127.145301	308.377179	57.037767	458.942759	186.849918	198.325975	219.969886	197.856462	120.352714	244.667147	156.709784	212.163002	260.663878	257.093722	371.200041	1293.322603	188.582784	643.189528
hsa-mir-202	0.000000	0.000000	0.000000	0.108946	0.000000	0.099103	1.342572	0.000000	6.130548	0.607584	0.000000	1.730634	0.000000	0.000000	0.553901	0.279413	0.000000	1.971241	0.060490	0.000000	0.000000	0.000000	0.435603	0.777794	0.000000	0.000000	0.000000	0.000000	0.592908	0.000000	0.000000	0.225884	0.371414	0.000000	0.093080	0.000000	0.051279	1.082464	0.000000	0.203397	4.303769	0.000000	1.453432	0.000000
hsa-mir-203a	2.773596	6.470119	19.568195	8.715679	2.760217	2.477586	51.286268	1.800185	77.740567	7.291003	24.802364	10.383803	15.639931	8.689932	45.327543	5.727973	3.181025	15.163391	13.549672	28.494120	43.142388	142.339549	5.849531	12.444712	121.202833	6.021801	35.379562	25.557055	2.845959	5.889029	15.570826	59.181555	22.099127	17.416942	13.962032	12.962498	12.050654	51.958286	14.411705	72.409308	31.202322	4.630586	9.810665	11.801643
hsa-mir-203b	0.000000	0.000000	0.000000	0.000000	0.000000	0.099103	0.335643	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.129700	2.215603	0.000000	0.000000	0.303268	0.120979	0.987420	0.000000	0.382633	0.062229	0.259265	0.319270	0.000000	0.000000	0.169252	0.000000	0.000000	0.000000	0.451768	0.185707	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.203397	0.000000	0.000000	0.000000	0.000000
hsa-mir-204	0.145979	0.000000	0.000000	0.217892	0.000000	0.000000	0.000000	0.225023	0.391312	0.607584	0.000000	0.000000	0.000000	0.259401	0.276950	0.000000	0.000000	0.000000	0.362938	0.000000	0.000000	0.765266	0.124458	0.000000	0.359179	0.000000	0.000000	0.169252	0.000000	0.000000	0.000000	0.000000	0.278560	0.000000	0.372321	0.000000	0.000000	0.000000	1.253192	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-205	0.291958	0.000000	0.000000	0.000000	0.067322	0.000000	0.067129	0.000000	1.826121	0.000000	0.590532	0.865317	0.000000	0.000000	0.092317	0.139707	0.176724	0.000000	0.000000	0.705300	1.039576	1.913166	0.062229	1.814854	0.478905	0.000000	0.000000	0.338504	0.355745	0.133842	1.038055	0.225884	1.764216	4.876744	0.372321	0.810156	0.461514	0.000000	0.626596	1.830572	0.000000	0.000000	0.000000	0.393388
hsa-mir-2052	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-2053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-2054	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-206	0.000000	0.000000	0.000000	0.435784	0.000000	0.000000	0.067129	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.297407	0.000000	0.000000	0.282120	1.039576	0.000000	0.000000	0.000000	0.279361	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.464267	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.203397	0.000000	0.000000	0.000000	0.000000
hsa-mir-208a	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.130437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.082464	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-208b	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-20a	4075.142855	768.865788	689.778879	1690.188106	4624.373809	8955.680644	2704.410854	5684.983848	6848.996123	11845.450171	2738.003776	538.227104	561.511657	4255.342881	5621.261516	698.533290	3925.561888	3159.899018	2209.322477	7003.064670	525.505468	3990.481617	6310.026146	4022.234552	4667.446483	489.773142	583.762771	2886.931696	7664.049689	6362.694606	1397.222165	5305.558661	3151.818405	917.524509	5525.986041	772.078780	3333.775020	520.665326	726.851199	7275.304867	424.997149	1484.565795	975.252779	734.062177
hsa-mir-20b	276.191800	48.525891	642.489074	295.134690	23.697475	402.954591	61.556948	91.471894	720.143742	1777.789659	168.006486	75.282569	12.969699	51.101987	181.310171	152.839084	36.228343	544.365731	420.523761	152.767978	41.583024	554.818136	489.867119	225.819666	1871.839477	14.050869	386.963958	110.521569	17.075756	606.570015	77.854132	317.818505	391.748817	23.687041	64.504587	586.553029	73.380792	164.534573	115.293638	346.791769	131.264942	427.866124	14.897677	144.373429
hsa-mir-21	143831.842988	9351.478422	9788.989629	108888.031847	167166.030369	64694.528013	322017.013750	311065.308907	77012.596972	79914.257800	213632.501017	4851.831789	2727.832782	117270.111096	93271.712493	10489.036171	163216.638600	79346.839972	108331.385064	71387.220698	3718.561934	65222.506944	117700.843029	160965.346663	71554.728647	2011.281509	5957.033733	87799.654354	56495.492890	141330.545859	3105.860859	92223.159640	96685.446592	15165.976491	176510.333486	6438.310662	338603.742492	3112.084848	5503.391450	101976.102894	6918.308016	14222.844161	8369.950732	4791.860328
hsa-mir-210	26.860090	160.674618	334.290001	8.279895	28.881298	22.397378	17.923342	22.164776	59.479360	60.758362	25.392896	271.709503	17.165778	2.204908	47.912413	76.419542	4.771538	87.796033	16.816111	30.468960	57.176658	472.934632	68.700876	155.558897	152.810553	54.196208	1021.584850	13.032405	126.763768	112.828447	33.217763	184.772947	94.896253	145.605636	30.995711	111.801544	165.068323	277.110859	64.539374	149.903539	316.326992	79.183016	86.479196	250.194825
