Hugo_Symbol	TARGET-10-PAKSWW-04	TARGET-10-PAMXHJ-09	TARGET-10-PAMXSP-09	TARGET-10-PANCVR-03	TARGET-10-PANEPX-03	TARGET-10-PANEUH-09	TARGET-10-PANFNZ-03	TARGET-10-PANGIF-03	TARGET-10-PANIEU-03	TARGET-10-PANJPG-09	TARGET-10-PANJWJ-09	TARGET-10-PANKAK-04	TARGET-10-PANKAK-09	TARGET-10-PANKDT-03	TARGET-10-PANKGK-09	TARGET-10-PANKMB-09	TARGET-10-PANKRG-03	TARGET-10-PANLIC-09	TARGET-10-PANPJI-09	TARGET-10-PANRAL-03	TARGET-10-PANRDC-03	TARGET-10-PANRWG-09	TARGET-10-PANRYM-09	TARGET-10-PANSBR-09	TARGET-10-PANSDA-04	TARGET-10-PANSHK-04	TARGET-10-PANSHK-09	TARGET-10-PANSPW-09	TARGET-10-PANSUL-09	TARGET-10-PANSXG-09	TARGET-10-PANTSM-04	TARGET-10-PANTSM-09	TARGET-10-PANUHA-09	TARGET-10-PANUSN-03	TARGET-10-PANUSN-04	TARGET-10-PANVYR-04	TARGET-10-PANVYR-09	TARGET-10-PANWFB-09	TARGET-10-PANWHJ-09	TARGET-10-PANWHW-09	TARGET-10-PANWVW-09	TARGET-10-PANWYH-09	TARGET-10-PANWYK-09	TARGET-10-PANXDB-03	TARGET-10-PANXDR-09	TARGET-10-PANXPE-04	TARGET-10-PANYEJ-09	TARGET-10-PANYGB-04	TARGET-10-PANYGB-09	TARGET-10-PANYYV-04	TARGET-10-PANYZE-09	TARGET-10-PANZPJ-04	TARGET-10-PANZPJ-09	TARGET-10-PANZXC-09	TARGET-10-PAPAGK-09	TARGET-10-PAPAIZ-09	TARGET-10-PAPBCI-09	TARGET-10-PAPBES-03	TARGET-10-PAPBFN-09	TARGET-10-PAPBSY-09	TARGET-10-PAPBZK-09	TARGET-10-PAPCUR-09	TARGET-10-PAPCVZ-04	TARGET-10-PAPDJM-04	TARGET-10-PAPDKJ-09	TARGET-10-PAPDUF-09	TARGET-10-PAPDUV-04	TARGET-10-PAPDWT-04	TARGET-10-PAPEAB-04	TARGET-10-PAPECF-04	TARGET-10-PAPECF-09	TARGET-10-PAPEFH-04	TARGET-10-PAPEFH-09	TARGET-10-PAPEJN-04	TARGET-10-PAPEJN-09	TARGET-10-PAPESW-09	TARGET-10-PAPEWB-09	TARGET-10-PAPFWH-09	TARGET-10-PAPFXN-09	TARGET-10-PAPGFP-04	TARGET-10-PAPGFP-09	TARGET-10-PAPGGT-03	TARGET-10-PAPGNC-03	TARGET-10-PAPGYC-09	TARGET-10-PAPHEK-03	TARGET-10-PAPHGD-09	TARGET-10-PAPHJF-04	TARGET-10-PAPHJF-09	TARGET-10-PAPIGX-09	TARGET-10-PAPIJB-09	TARGET-10-PAPIJM-09	TARGET-10-PAPISG-04	TARGET-10-PAPJHB-04	TARGET-10-PAPJHB-09	TARGET-10-PAPJHR-09	TARGET-10-PAPJIB-04	TARGET-10-PAPJIB-09	TARGET-10-PAPJXI-04	TARGET-10-PAPJXI-09	TARGET-10-PAPKNC-09	TARGET-10-PAPLDL-03	TARGET-10-PAPLDL-04	TARGET-10-PAPLDM-04	TARGET-10-PAPLTZ-04	TARGET-10-PAPLTZ-09	TARGET-10-PAPLUG-09	TARGET-10-PAPMVB-04	TARGET-10-PAPMVB-09	TARGET-10-PAPMYD-03	TARGET-10-PAPNFY-03	TARGET-10-PAPNMY-04	TARGET-10-PAPNMY-09	TARGET-10-PAPNNX-04	TARGET-10-PAPNNX-09	TARGET-10-PAPPGN-04	TARGET-10-PAPRCS-04	TARGET-10-PAPRCS-09	TARGET-10-PAPRFE-09	TARGET-10-PAPSPG-04	TARGET-10-PAPSPN-04	TARGET-10-PAPSPN-09	TARGET-10-PAPTLM-09	TARGET-10-PAPVTA-04	TARGET-10-PAPVTA-09	TARGET-10-PAPZNK-04	TARGET-10-PAPZNK-09	TARGET-10-PAPZST-09	TARGET-10-PARACA-09	TARGET-10-PARAKF-04	TARGET-10-PARAKF-09	TARGET-10-PARARJ-09	TARGET-10-PARBRK-04	TARGET-10-PARBRK-09	TARGET-10-PARBVI-04	TARGET-10-PARBVI-09	TARGET-10-PARDWE-03	TARGET-10-PARFLV-09	TARGET-10-PARFTR-04	TARGET-10-PARFTR-09	TARGET-10-PARGFV-03	TARGET-10-PARGFV-04	TARGET-10-PARGVZ-04	TARGET-10-PARIAD-03	TARGET-10-PARIAD-04	TARGET-10-PARJSR-04	TARGET-10-PARJSR-09	TARGET-10-PARJZZ-04	TARGET-10-PARJZZ-09	TARGET-10-PARLAF-04	TARGET-10-PARLEK-03	TARGET-10-PARMSP-04	TARGET-10-PARMSP-09	TARGET-10-PARMXF-03	TARGET-10-PARMXF-04	TARGET-10-PARNMF-03	TARGET-10-PARNMF-04	TARGET-10-PARNSH-03	TARGET-10-PARPNM-09	TARGET-10-PARPRW-04	TARGET-10-PARPRW-09	TARGET-10-PARPZJ-03	TARGET-10-PARSGC-03	TARGET-10-PARSZH-04	TARGET-10-PARSZH-09	TARGET-10-PARUBK-03	TARGET-10-PARUGP-09	TARGET-10-PARVWD-09	TARGET-10-PARWVN-03	TARGET-10-PARXMC-09	TARGET-10-PASCIU-03	TARGET-10-PASFXA-03	TARGET-10-PASFXA-04	TARGET-10-PASHUI-04	TARGET-10-PASHUI-09	TARGET-10-PASKAY-04	TARGET-10-PASKHT-03	TARGET-10-PASLZM-40	TARGET-10-PASSXJ-03	TARGET-10-PASUBW-09	TARGET-10-PATCTI-04	TARGET-10-PATCTI-09
hsa-mir-3126	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.260407	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.807958	0.000000	1.572450	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.517466	0.000000	0.000000	0.000000	0.369475	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.729075	0.000000	0.877707	0.000000	0.000000	0.221302	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.322024	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.501549	0.000000	0.000000	0.000000	0.000000	0.507608	0.000000	0.000000	0.000000	0.132644	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.457120	0.153533
hsa-mir-3127	16.365754	8.138382	9.021557	6.610088	5.006967	10.059866	9.121068	8.411620	6.640390	6.099730	3.273914	4.640276	14.952939	5.211845	11.830925	5.514787	8.716539	5.232943	5.333989	2.164163	11.184716	10.355810	7.444861	2.750048	4.401915	6.339699	20.432931	56.503969	13.652326	8.709094	33.062725	8.849076	173.767000	10.853102	24.920986	3.558205	3.345684	4.188713	91.299224	7.706326	19.917698	8.274178	7.163797	12.380019	10.658776	40.642791	11.534236	24.261886	18.015863	26.534886	25.396011	3.880992	3.118996	5.698677	57.654339	39.903272	15.126209	10.958192	19.236933	14.665793	8.644177	26.898325	22.196299	115.848007	46.056179	83.382119	5.205906	25.646328	25.670992	35.408517	84.243456	58.058898	217.267905	111.578740	37.449278	9.254167	15.485327	4.340853	9.552981	70.565745	4.176337	9.172476	5.306461	16.613516	6.652754	6.128965	47.519022	28.060623	1.808379	15.622988	15.105831	81.519284	6.553420	16.327950	76.954546	84.369395	220.727681	41.665026	27.337466	18.060161	28.313550	61.420603	39.591417	59.799102	89.624944	28.120575	9.994085	4.911905	16.802167	14.662561	11.985398	24.472313	20.146409	5.182092	11.644687	142.479806	26.039864	31.342522	36.190043	50.991605	33.306541	32.462119	52.125587	20.956243	17.748243	30.198473	53.883844	56.933966	52.153209	20.484872	19.516494	26.471133	49.902690	20.219593	25.453955	3.695521	66.997485	48.167894	19.245161	60.719503	35.822045	46.714582	83.297214	174.203405	1.710007	15.773527	16.419989	35.564217	21.656128	14.791671	22.543717	12.242652	23.588830	11.559049	11.807834	24.377153	9.081337	26.628690	33.047207	75.382089	9.224020	8.249132	9.008311	76.310402	20.327500	92.306197	2.793744	4.315955	109.912835	8.169094	63.000607	82.601839	0.000000	5.818008	40.598898	2.222963	54.454625	33.954284	18.656738	54.854435	14.892728
hsa-mir-3128	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.198284	0.000000	0.000000	0.000000	0.172311	0.000000	0.000000	0.000000	0.788728	0.000000	1.245220	0.000000	0.049389	0.000000	0.000000	0.156906	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.088637	0.000000	0.252831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.179290	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.302524	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.221302	0.000000	0.000000	0.000000	0.000000	0.000000	0.118510	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.180264	0.000000	0.115476	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.382248	0.000000	0.000000	0.000000	0.000000	0.000000	0.668146	0.000000	0.000000	0.000000	0.000000	0.634044	1.332960	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.403719	0.000000	0.000000	0.000000	0.339863	1.019752	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.303577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.171996	0.000000	0.000000	0.000000	0.642169	0.000000	0.146850	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.482977	0.000000	0.000000	0.000000	0.000000	0.000000	0.120134	0.000000	0.623410	0.000000	0.831144	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.307067
hsa-mir-3129	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.260407	0.000000	0.172311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.418635	0.000000	0.000000	0.000000	0.000000	0.177259	0.000000	0.000000	0.000000	0.000000	0.965880	0.000000	0.000000	0.000000	0.505662	0.000000	0.000000	0.000000	0.000000	0.000000	0.349059	0.403979	0.000000	1.048300	0.000000	0.000000	0.000000	0.133235	0.000000	0.000000	0.000000	0.000000	0.000000	0.162795	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350145	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.281830	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.169959	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200470	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.423682	0.000000	0.000000	0.000000	0.000000	0.482977	0.267467	0.000000	0.328676	0.000000	0.000000	0.240267	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-3130-1	0.000000	0.166089	26.312875	7.479836	21.393402	11.440632	22.802670	2.708827	15.103632	19.771538	5.341649	15.776940	34.610174	11.726652	13.145472	0.000000	8.716539	7.116803	33.337433	18.178965	18.226945	17.573496	17.903119	12.100212	5.869221	2.535880	17.177134	17.385837	22.979162	0.000000	35.147762	26.294399	49.439983	1.162832	2.931881	9.356761	9.144870	0.872649	58.980915	3.626506	26.207497	4.455327	6.061675	12.146434	6.661735	20.817039	4.805932	11.417358	6.516376	7.171591	1.139565	0.776198	2.079331	9.497795	7.439270	16.256888	19.966595	0.377869	0.812828	10.266055	15.192795	26.898325	23.449316	19.019822	1.737969	39.496793	2.449838	1.602895	14.605909	24.613238	46.522506	32.254943	39.147370	21.457450	33.182904	6.610119	33.327117	7.395528	0.000000	56.131842	27.146194	14.943921	11.497333	10.771400	3.851595	41.100120	12.607088	8.660686	13.261448	16.167975	9.667732	27.500481	4.032874	5.870724	15.277741	5.218725	9.009293	5.351471	7.045739	7.277975	9.399170	9.644557	6.201065	23.385124	66.210590	12.733845	9.994085	36.020637	13.631947	3.998880	8.560999	8.325632	9.858881	7.989059	8.317634	16.439978	26.443582	9.122077	13.041457	14.973725	32.286953	11.557194	7.208858	3.214878	7.842247	35.375354	14.762697	3.222677	46.831453	36.444017	16.575652	0.786271	1.348721	7.792968	6.999838	2.155721	21.439195	8.705041	10.424462	16.931400	7.285840	4.131222	32.471795	16.957854	5.130020	12.427627	9.382851	16.003898	17.052069	4.643897	39.269700	35.647723	1.657593	1.926508	6.358064	8.811019	30.422477	7.889982	21.184107	50.254726	12.913628	22.685113	9.008311	42.019019	6.018010	0.000000	24.650683	11.868877	7.327522	25.708621	8.280080	12.468202	1.420743	7.480296	5.001314	5.557408	11.837962	0.917683	6.956750	19.199052	4.605998
hsa-mir-3130-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.394505	0.198284	0.000000	0.130204	0.420671	0.172311	0.928055	0.336021	0.000000	0.000000	0.000000	1.245220	0.000000	0.246944	0.000000	0.207124	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.270343	0.000000	0.297862	0.252831	0.000000	0.000000	0.000000	0.263571	0.000000	0.000000	0.000000	0.000000	0.000000	0.636475	0.000000	0.000000	0.000000	0.991288	0.000000	0.000000	0.383316	0.000000	0.000000	0.000000	0.000000	0.000000	0.371963	0.000000	0.605048	0.000000	0.000000	0.000000	0.000000	0.960654	0.179002	0.000000	0.000000	1.755413	0.306230	0.000000	0.442603	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.168319	0.000000	0.000000	0.000000	0.000000	0.103062	0.000000	0.000000	0.000000	0.180264	0.000000	0.000000	0.000000	0.000000	0.402822	0.982160	0.000000	0.000000	0.000000	0.869788	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.431015	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.403719	0.233899	0.000000	0.000000	0.000000	0.509876	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.534698	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.870504	0.400941	0.000000	0.000000	0.000000	0.000000	3.083246	0.000000	1.911943	0.000000	0.889105	0.511562	0.000000	0.000000	0.720156	0.000000	0.000000	0.000000	0.146850	0.000000	2.958743	0.000000	0.211154	0.000000	0.000000	0.000000	0.000000	0.133734	0.000000	0.164338	0.000000	0.814169	0.240267	0.720007	0.311705	0.000000	0.000000	0.588390	0.000000	0.000000	0.000000	0.421621	0.000000	0.000000
hsa-mir-3131	0.000000	0.000000	0.000000	0.173950	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.168011	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.627625	0.177259	0.000000	0.000000	0.000000	0.224538	0.000000	0.135172	0.000000	0.297862	0.000000	1.454117	0.000000	0.000000	0.000000	0.000000	0.000000	0.403979	0.000000	0.524150	0.000000	0.000000	0.000000	0.000000	0.495644	0.000000	0.000000	0.766632	0.000000	0.000000	0.258733	0.000000	0.000000	0.000000	0.000000	0.000000	0.755737	0.541885	0.000000	0.000000	0.000000	0.179002	0.000000	0.000000	0.877707	0.000000	0.000000	0.000000	0.000000	0.000000	0.921570	0.000000	0.000000	0.592552	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.103062	0.000000	0.000000	0.000000	0.000000	0.000000	0.230952	0.000000	1.089976	0.402822	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.260159	0.000000	0.000000	0.000000	0.000000	1.332960	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.807438	0.000000	0.000000	0.404695	0.000000	0.169959	0.554528	0.238139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.786271	0.674361	0.631862	0.000000	0.000000	0.000000	0.870504	0.601411	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.781904	0.000000	0.000000	0.515989	0.000000	0.360078	0.127507	0.000000	0.000000	0.000000	0.113517	0.000000	0.000000	0.000000	1.844804	0.000000	0.000000	0.000000	0.133734	0.000000	0.164338	0.000000	0.000000	0.240267	0.000000	1.246820	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.105405	2.285601	0.000000
hsa-mir-3132	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.524150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.179290	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.858298	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.242444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.739575	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.277264	0.000000	0.000000	0.000000	0.000000	1.074226	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.541623	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.727217	0.000000	0.000000	0.000000	0.000000	0.146850	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.814169	0.000000	0.000000	0.000000	0.000000	0.000000	0.294195	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-3133	0.000000	0.000000	0.000000	0.000000	0.227589	0.000000	0.000000	0.142570	0.000000	0.000000	0.172311	0.000000	0.168011	0.000000	0.000000	0.919131	0.000000	0.000000	0.098778	0.000000	0.000000	0.000000	0.177259	0.000000	0.733653	0.000000	0.000000	0.000000	0.000000	1.088637	0.297862	1.264154	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.371963	0.369475	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.504956	0.000000	0.000000	0.000000	1.044084	0.103062	0.000000	0.000000	0.000000	0.000000	0.000000	0.115476	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.140915	0.000000	0.000000	0.000000	0.954010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.826664	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.119070	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.267349	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200470	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.477986	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.255014	0.000000	0.000000	0.000000	0.000000	0.000000	0.423682	1.055772	0.000000	0.000000	0.000000	0.000000	0.267467	0.000000	0.164338	0.000000	0.000000	0.360401	0.000000	0.000000	0.000000	0.000000	0.588390	0.000000	0.000000	0.000000	0.000000	0.000000	0.307067
hsa-mir-3134	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-3135a	0.000000	0.332179	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.130204	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.246944	0.000000	0.207124	0.000000	0.354517	0.183337	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.252831	0.000000	0.193805	0.000000	0.131785	0.223046	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.133235	0.000000	0.000000	0.000000	0.000000	0.000000	0.162795	0.000000	0.000000	0.000000	0.000000	0.000000	0.302524	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.429149	0.000000	0.000000	0.000000	0.000000	0.000000	1.603767	0.000000	0.206123	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.201411	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.326036	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.074226	0.000000	0.238196	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.801882	0.000000	0.303577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.170521	0.000000	0.000000	0.360078	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.422309	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.359663	0.000000	0.360401	0.360003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.153533
hsa-mir-3135b	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
